Mo­ra Oven fri­kan­del	Diepvries/Frikandel (oven)	1.75	4 x 70 g
Kwek­ke­boom Oven Black An­gus bit­ter­bal­len	Diepvries/Bitterballen (oven)	3.99	240 g
Mo­ra Oven rund­vlees bit­ter­bal	Diepvries/Bitterballen (oven)	2.65	12 stuks
Mo­ra Kip­sa­té pit­ti­ge pin­da­saus	Diepvries/Kipsate (diepvries)	1.55	160 g
He­bro Sa­té ajam	Diepvries/Kipsate (diepvries)	1.29	172 g
Kwek­ke­boom Oven cro­quet­ten	Diepvries/Kroket (oven)	3.89	4 stuks
Mo­ra Oven rund­vlees kro­ket­ten	Diepvries/Kroket (oven)	3.39	4 stuks
AH Mi­nis­nacks	Diepvries/Borrelmix (frituur)	1.8	36 stuks
AH Oven par­ty­mix	Diepvries/Borrelmix (oven)	2.99	320 g
Mo­ra Oven mi­ni fri­kan­del­len	Diepvries/Frikandel (oven)	3.4	20 stuks
AH Oven friet	Diepvries/Oven friet	1.09	750 g
Avi­ko Su­per­Crunch oven fri­tes	Diepvries/Oven friet	1.74	750 g
Avi­ko Su­per­Crunch air­fry­er fri­tes	Diepvries/Friet	2.25	750 g
AH BASIC Fri­tes	Diepvries/Friet	1.75	2,5 kg
AH Aard­ap­pelk­ro­ket­jes	Diepvries/Aardappelkroketten (diepvries)	1.09	600 g
Avi­ko Su­per­Crunch Fran­se fri­tes	Diepvries/Friet	1.65	750 g
Avi­ko Pom­mes Fri­tes	Diepvries/Friet	1.44	1 kg
AH Aard­ap­pel rös­ties	Diepvries/Rösti	1.03	600 g
AH Aard­ap­pel­schijf­jes	Diepvries/Aardappelschijfjes (diepvries)	1.09	600 g
AH Su­per­snel­le oven­friet	Diepvries/Oven friet	1.49	600 g
AH Mi­ni friet	Diepvries/Friet	1.29	750 g
AH Aard­ap­pel­bal­le­tjes	Diepvries/Aardappelballetjes	1.13	600 g
Iglo Spi­na­zie à la crè­me deel­blok­jes	Aardappel, groente, fruit/Spinazie (diepvries)	1.65	750 g
AH Spi­na­zie à la crè­me voor­deel	Aardappel, groente, fruit/Spinazie (diepvries)	1.01	1 kg
AH Blad­spi­na­zie ge­sne­den deel­blok­jes	Aardappel, groente, fruit/Spinazie (diepvries)	0.94	450 g
AH Ro­de­kool met ap­pel deel­blok­jes	Aardappel, groente, fruit/Rode kool (diepvries)	0.79	450 g
AH Zacht­zoe­te tui­n­erwt­jes ex­tra fijn	Diepvries/Tuinerwten (diepvries)	0.85	450 g
Gro­ko Sper­zie­bo­nen ge­bro­ken	Aardappel, groente, fruit/Sperziebonen (diepvries)	0.69	450 g
AH Broc­co­li­roos­jes voor­deel	Aardappel, groente, fruit/Broccoli (diepvries)	1.88	1 kg
AH Boe­ren­kool deel­blok­jes	Diepvries/Boerenkool (diepvries)	0.39	450 g
Iglo Spi­na­zie à la crè­me deel­blok­jes	Aardappel, groente, fruit/Spinazie (diepvries)	1.03	450 g
AH Ge­bro­ken sper­zie­bo­nen fijn	Aardappel, groente, fruit/Sperziebonen (diepvries)	0.85	450 g
AH Spi­na­zie voor­deel	Aardappel, groente, fruit/Spinazie (diepvries)	1.07	1 kg
AH Spi­na­zie à la crè­me	Aardappel, groente, fruit/Spinazie (diepvries)	0.49	450 g
Iglo Vis­sticks	Vlees, kip, vis, vega/Vissticks (diepvries)	2.74	10 x 30 g
AH Bak­kers­bol­len bruin	Bakkerij/Bolletjes (dagvers)	1.2	4 stuks
AH Ru­co­la voor­deel	Aardappel, groente, fruit/Rucola	1.49	125 g
AH Zalm­fi­let	Vlees, kip, vis, vega/Zalm (diepvries)	4.75	250 g
Iglo Vis­sticks	Vlees, kip, vis, vega/Vissticks (diepvries)	2.74	10 x 30 g
AH Vis­sticks	Vlees, kip, vis, vega/Vissticks (diepvries)	1.29	10 x 30 g
AH Wil­de zalm­fi­lets	Vlees, kip, vis, vega/Zalm (diepvries)	2.39	250 g
Iglo Lek­ker­bek­jes tra­di­ti­o­neel	Vlees, kip, vis, vega/Kabeljauw (diepvries)	2.84	2 x 120 g
Iglo Vis­sticks	Vlees, kip, vis, vega/Vissticks (diepvries)	3.99	20 x 28 g
AH BASIC Vis­sticks	Vlees, kip, vis, vega/Vissticks (diepvries)	1.49	450 g
AH Lek­ker­bek­jes	Vlees, kip, vis, vega/Gepaneerde vis (diepvries)	2.35	3 x 100 g
AH Alas­ka kool­vis	Vlees, kip, vis, vega/Koolvis (diepvries)	1.75	4 x 100 g
Iglo Ocean Cui­si­ne Lek­ker­bek­jes tra­di­ti­o­neel	Vlees, kip, vis, vega/Gepaneerde vis (diepvries)	4.99	4 x 120 g
Iglo Fis­h­cui­si­ne Bretag­ne	Vlees, kip, vis, vega/Vis cuisine (diepvries)	3.65	380 g
AH Ka­bel­jauw­fi­let	Vlees, kip, vis, vega/Kabeljauw (diepvries)	6.39	675 g
